id,type,src,dst,app,latency,message,ctime,size,buffer
1,LINK,169,112,0,72.4849385,M.USER.APP.0,100,1939754,0
2,LINK,196,185,1,49.0304315,M.USER.APP.1,100,4121726,1
3,LINK,195,175,2,40.989709,M.USER.APP.2,100,2969127,2
4,LINK,172,64,2,76.989709,M.USER.APP.2,100,2969127,3
5,LINK,178,107,2,77.4845635,M.USER.APP.2,100,2969127,4
6,LINK,194,190,3,28.6895075,M.USER.APP.3,100,2758030,5
7,LINK,196,185,3,48.6895075,M.USER.APP.3,100,2758030,6
8,LINK,169,112,4,72.99310725,M.USER.APP.4,100,3972429,7
9,LINK,187,112,5,32.99545466666667,M.USER.APP.5,100,2986364,8
10,LINK,194,190,6,28.57688125,M.USER.APP.6,100,2307525,9
11,LINK,198,196,7,56.450138333333335,M.USER.APP.7,100,4350415,10
12,LINK,199,197,8,61.031902,M.USER.APP.8,100,3095706,11
13,LINK,197,173,9,57.47923766666667,M.USER.APP.9,100,4437713,12
6,LINK,190,109,3,54.551606,M.USER.APP.3,128.6895075,2758030,12
9,LINK,112,100,5,12.3732955,M.USER.APP.5,132.99545466666666,2986364,12
3,LINK,175,106,2,36.989709,M.USER.APP.2,140.989709,2969127,12
9,LINK,100,74,5,34.331818222222225,M.USER.APP.5,145.36875016666667,2986364,12
2,LINK,185,112,1,55.0304315,M.USER.APP.1,149.0304315,4121726,12
11,LINK,196,185,7,49.08760375,M.USER.APP.7,156.45013833333334,4350415,12
10,LINK,190,109,6,54.461505,M.USER.APP.6,157.26638874999998,2307525,12
13,LINK,173,110,9,19.479237666666666,M.USER.APP.9,157.47923766666668,4437713,12
12,LINK,197,173,8,57.031902,M.USER.APP.8,161.031902,3095706,12
1,LINK,112,100,0,12.24246925,M.USER.APP.0,172.4849385,1939754,12
13,LINK,110,4,9,12.4437713,M.USER.APP.9,176.95847533333335,4437713,12
4,LINK,64,7,2,60.5938254,M.USER.APP.2,176.989709,2969127,12
5,LINK,107,7,2,38.2969127,M.USER.APP.2,177.48456349999998,2969127,12
3,LINK,106,15,2,30.2969127,M.USER.APP.2,177.979418,2969127,12
9,LINK,74,153,5,36.99545466666667,M.USER.APP.5,179.70056838888888,2986364,12
6,LINK,109,3,3,32.39400428571429,M.USER.APP.3,183.24111349999998,2758030,12
1,LINK,100,74,0,34.215528222222225,M.USER.APP.0,184.72740775,1939754,12
13,LINK,4,7,9,5.246539611111111,M.USER.APP.9,189.40224663333336,4437713,12
13,LINK,7,74,9,10.633959,M.USER.APP.9,194.64878624444447,4437713,12
7,LINK,185,112,3,54.6895075,M.USER.APP.3,197.71993899999998,2758030,12
14,LINK,169,112,0,72.4849385,M.USER.APP.0,200,1939754,13
15,LINK,196,185,1,49.0304315,M.USER.APP.1,200,4121726,14
16,LINK,195,175,2,40.989709,M.USER.APP.2,200,2969127,15
17,LINK,172,64,2,76.989709,M.USER.APP.2,200,2969127,16
18,LINK,178,107,2,77.4845635,M.USER.APP.2,200,2969127,17
19,LINK,194,190,3,28.6895075,M.USER.APP.3,200,2758030,18
20,LINK,196,185,3,48.6895075,M.USER.APP.3,200,2758030,19
21,LINK,169,112,4,72.99310725,M.USER.APP.4,200,3972429,20
22,LINK,187,112,5,32.99545466666667,M.USER.APP.5,200,2986364,21
23,LINK,194,190,6,28.57688125,M.USER.APP.6,200,2307525,22
24,LINK,198,196,7,56.450138333333335,M.USER.APP.7,200,4350415,23
25,LINK,199,197,8,61.031902,M.USER.APP.8,200,3095706,24
26,LINK,197,173,9,57.47923766666667,M.USER.APP.9,200,4437713,25
2,LINK,112,100,1,12.51521575,M.USER.APP.1,204.06086299999998,4121726,25
13,LINK,74,153,9,37.47923766666667,M.USER.APP.9,205.28274524444447,4437713,25
3,LINK,15,7,2,18.424161,M.USER.APP.2,208.27633070000002,2969127,25
6,LINK,3,7,3,11.14515947368421,M.USER.APP.3,215.63511778571427,2758030,25
5,LINK,7,74,2,10.424161,M.USER.APP.2,215.7814762,2969127,25
2,LINK,100,74,1,34.45796955555556,M.USER.APP.1,216.57607875,4121726,25
12,LINK,173,110,8,19.031902,M.USER.APP.8,218.063804,3095706,24
1,LINK,74,153,0,36.64658466666667,M.USER.APP.0,218.94293597222222,1939754,24
5,LINK,74,153,2,36.989709,M.USER.APP.2,226.20563719999998,2969127,24
3,LINK,7,74,2,10.424161,M.USER.APP.2,226.70049170000001,2969127,24
6,LINK,7,74,3,10.394004285714285,M.USER.APP.3,226.78027725939847,2758030,24
19,LINK,190,109,3,54.551606,M.USER.APP.3,228.6895075,2758030,24
22,LINK,112,100,5,12.3732955,M.USER.APP.5,232.99545466666666,2986364,24
12,LINK,110,4,8,12.3095706,M.USER.APP.8,237.095706,3095706,24
3,LINK,74,153,2,36.989709,M.USER.APP.2,237.1246527,2969127,24
4,LINK,7,74,2,10.424161,M.USER.APP.2,237.58353440000002,2969127,24
10,LINK,109,3,6,32.32964642857143,M.USER.APP.6,237.70261849999997,2307525,24
16,LINK,175,106,2,36.989709,M.USER.APP.2,240.989709,2969127,24
22,LINK,100,74,5,34.331818222222225,M.USER.APP.5,245.36875016666667,2986364,24
8,LINK,112,100,4,12.496553625,M.USER.APP.4,245.47804574999998,3972429,24
11,LINK,185,112,7,55.08760375,M.USER.APP.7,246.80754274999998,4350415,24
6,LINK,74,153,3,36.91934333333333,M.USER.APP.3,247.5186569857143,2758030,24
12,LINK,4,7,8,5.171983666666667,M.USER.APP.8,249.4052766,3095706,24
2,LINK,74,153,1,37.373908666666665,M.USER.APP.1,253.40090552777778,4121726,24
12,LINK,7,74,8,10.442243714285715,M.USER.APP.8,254.57726026666668,3095706,23
24,LINK,196,185,7,49.08760375,M.USER.APP.7,256.4501383333333,4350415,23
23,LINK,190,109,6,54.461505,M.USER.APP.6,257.26638875,2307525,23
4,LINK,74,153,2,36.989709,M.USER.APP.2,257.9428179857143,2969127,23
8,LINK,100,74,4,34.441381,M.USER.APP.4,257.97459937499997,3972429,23
7,LINK,112,100,3,12.34475375,M.USER.APP.3,258.7503705,2758030,23
25,LINK,197,173,8,57.031902,M.USER.APP.8,261.031902,3095706,23
12,LINK,74,153,8,37.031902,M.USER.APP.8,268.38506170000005,3095706,23
10,LINK,3,7,6,11.121448684210526,M.USER.APP.6,270.0322649285714,2307525,23
7,LINK,100,74,3,34.30644777777778,M.USER.APP.3,271.09512424999997,2758030,23
26,LINK,173,110,9,19.479237666666666,M.USER.APP.9,275.5430416666667,4437713,23
17,LINK,64,7,2,60.5938254,M.USER.APP.2,276.989709,2969127,23
18,LINK,107,7,2,38.2969127,M.USER.APP.2,277.4845635,2969127,23
16,LINK,106,15,2,30.2969127,M.USER.APP.2,277.979418,2969127,23
10,LINK,7,74,6,10.32964642857143,M.USER.APP.6,281.1537136127819,2307525,23
22,LINK,74,153,5,36.99545466666667,M.USER.APP.5,287.73272375,2986364,23
10,LINK,74,153,6,36.769175,M.USER.APP.6,291.48336004135336,2307525,22
19,LINK,109,3,3,32.39400428571429,M.USER.APP.3,292.25422449999996,2758030,22
26,LINK,110,4,9,12.4437713,M.USER.APP.9,295.02227933333336,4437713,22
15,LINK,185,112,1,55.0304315,M.USER.APP.1,295.83797425,4121726,22
27,LINK,169,112,0,72.4849385,M.USER.APP.0,300,1939754,23
28,LINK,196,185,1,49.0304315,M.USER.APP.1,300,4121726,24
29,LINK,195,175,2,40.989709,M.USER.APP.2,300,2969127,25
30,LINK,172,64,2,76.989709,M.USER.APP.2,300,2969127,26
31,LINK,178,107,2,77.4845635,M.USER.APP.2,300,2969127,27
32,LINK,194,190,3,28.6895075,M.USER.APP.3,300,2758030,28
33,LINK,196,185,3,48.6895075,M.USER.APP.3,300,2758030,29
34,LINK,169,112,4,72.99310725,M.USER.APP.4,300,3972429,30
35,LINK,187,112,5,32.99545466666667,M.USER.APP.5,300,2986364,31
36,LINK,194,190,6,28.57688125,M.USER.APP.6,300,2307525,32
37,LINK,198,196,7,56.450138333333335,M.USER.APP.7,300,4350415,33
38,LINK,199,197,8,61.031902,M.USER.APP.8,300,3095706,34
39,LINK,197,173,9,57.47923766666667,M.USER.APP.9,300,4437713,35
26,LINK,4,7,9,5.246539611111111,M.USER.APP.9,307.46605063333334,4437713,35
16,LINK,15,7,2,18.424161,M.USER.APP.2,308.2763307,2969127,35
26,LINK,7,74,9,10.633959,M.USER.APP.9,312.71259024444447,4437713,35
11,LINK,112,100,7,12.543801875,M.USER.APP.7,313.83797425,4350415,35
18,LINK,7,74,2,10.424161,M.USER.APP.2,315.7814762,2969127,35
14,LINK,112,100,0,12.24246925,M.USER.APP.0,317.96298425,1939754,35
8,LINK,74,153,4,37.324143,M.USER.APP.4,322.17410474999997,3972429,35
26,LINK,74,153,9,37.47923766666667,M.USER.APP.9,323.3465492444445,4437713,35
19,LINK,3,7,3,11.14515947368421,M.USER.APP.3,324.64822878571425,2758030,35
11,LINK,100,74,7,34.483379444444445,M.USER.APP.7,326.381776125,4350415,35
16,LINK,7,74,2,10.424161,M.USER.APP.2,326.70049170000004,2969127,35
32,LINK,190,109,3,54.551606,M.USER.APP.3,328.6895075,2758030,34
25,LINK,173,110,8,19.031902,M.USER.APP.8,332.5749436666667,3095706,34
35,LINK,112,100,5,12.3732955,M.USER.APP.5,332.99545466666666,2986364,34
18,LINK,74,153,2,36.989709,M.USER.APP.2,333.77071024444444,2969127,34
19,LINK,7,74,3,10.394004285714285,M.USER.APP.3,335.79338825939845,2758030,34
17,LINK,7,74,2,10.424161,M.USER.APP.2,337.5835344,2969127,34
14,LINK,100,74,0,34.215528222222225,M.USER.APP.0,338.624245375,1939754,34
29,LINK,175,106,2,36.989709,M.USER.APP.2,340.989709,2969127,34
16,LINK,74,153,2,36.989709,M.USER.APP.2,344.19487124444447,2969127,34
20,LINK,185,112,3,54.6895075,M.USER.APP.3,344.52748175,2758030,34
23,LINK,109,3,6,32.32964642857143,M.USER.APP.6,346.71572949999995,2307525,34
35,LINK,100,74,5,34.331818222222225,M.USER.APP.5,350.99754087499997,2986364,34
25,LINK,110,4,8,12.3095706,M.USER.APP.8,351.6068456666667,3095706,34
19,LINK,74,153,3,36.91934333333333,M.USER.APP.3,354.5888755301588,2758030,34
37,LINK,196,185,7,49.08760375,M.USER.APP.7,356.4501383333333,4350415,34
7,LINK,74,153,3,36.91934333333333,M.USER.APP.3,356.4805525277777,2758030,34
36,LINK,190,109,6,54.461505,M.USER.APP.6,357.26638875,2307525,34
38,LINK,197,173,8,57.031902,M.USER.APP.8,361.031902,3095706,34
25,LINK,4,7,8,5.171983666666667,M.USER.APP.8,363.9164162666667,3095706,34
17,LINK,74,153,2,36.989709,M.USER.APP.2,365.01303653015884,2969127,33
15,LINK,112,100,1,12.51521575,M.USER.APP.1,368.86840574999997,4121726,33
25,LINK,7,74,8,10.442243714285715,M.USER.APP.8,369.0883999333334,3095706,33
30,LINK,64,7,2,60.5938254,M.USER.APP.2,376.989709,2969127,33
31,LINK,107,7,2,38.2969127,M.USER.APP.2,377.4845635,2969127,33
29,LINK,106,15,2,30.2969127,M.USER.APP.2,377.979418,2969127,33
23,LINK,3,7,6,11.121448684210526,M.USER.APP.6,379.0453759285714,2307525,33
25,LINK,74,153,8,37.031902,M.USER.APP.8,379.5306436476191,3095706,33
15,LINK,100,74,1,34.45796955555556,M.USER.APP.1,381.38362149999995,4121726,33
39,LINK,173,110,9,19.479237666666666,M.USER.APP.9,390.05418133333336,4437713,33
23,LINK,7,74,6,10.32964642857143,M.USER.APP.6,390.1668246127819,2307525,33
21,LINK,112,100,4,12.496553625,M.USER.APP.4,390.95609149999996,3972429,33
11,LINK,74,153,7,37.450138333333335,M.USER.APP.7,390.96393197222216,4350415,33
24,LINK,185,112,7,55.08760375,M.USER.APP.7,393.61508549999996,4350415,33
40,LINK,169,112,0,72.4849385,M.USER.APP.0,400,1939754,34
41,LINK,196,185,1,49.0304315,M.USER.APP.1,400,4121726,35
42,LINK,195,175,2,40.989709,M.USER.APP.2,400,2969127,36
43,LINK,172,64,2,76.989709,M.USER.APP.2,400,2969127,37
44,LINK,178,107,2,77.4845635,M.USER.APP.2,400,2969127,38
45,LINK,194,190,3,28.6895075,M.USER.APP.3,400,2758030,39
46,LINK,196,185,3,48.6895075,M.USER.APP.3,400,2758030,40
47,LINK,169,112,4,72.99310725,M.USER.APP.4,400,3972429,41
48,LINK,187,112,5,32.99545466666667,M.USER.APP.5,400,2986364,42
49,LINK,194,190,6,28.57688125,M.USER.APP.6,400,2307525,43
50,LINK,198,196,7,56.450138333333335,M.USER.APP.7,400,4350415,44
51,LINK,199,197,8,61.031902,M.USER.APP.8,400,3095706,45
52,LINK,197,173,9,57.47923766666667,M.USER.APP.9,400,4437713,46
23,LINK,74,153,6,36.769175,M.USER.APP.6,400.49647104135335,2307525,46
32,LINK,109,3,3,32.39400428571429,M.USER.APP.3,401.26733549999994,2758030,46
21,LINK,100,74,4,34.441381,M.USER.APP.4,403.45264512499995,3972429,45
29,LINK,15,7,2,18.424161,M.USER.APP.2,408.2763307,2969127,45
39,LINK,110,4,9,12.4437713,M.USER.APP.9,409.53341900000004,4437713,45
31,LINK,7,74,2,10.424161,M.USER.APP.2,415.7814762,2969127,45
39,LINK,4,7,9,5.246539611111111,M.USER.APP.9,421.9771903,4437713,45
20,LINK,112,100,3,12.34475375,M.USER.APP.3,423.55791325,2758030,45
14,LINK,74,153,0,36.64658466666667,M.USER.APP.0,425.17946019444435,1939754,45
31,LINK,74,153,2,36.989709,M.USER.APP.2,426.2056372,2969127,45
29,LINK,7,74,2,10.424161,M.USER.APP.2,426.70049170000004,2969127,45
39,LINK,7,74,9,10.633959,M.USER.APP.9,427.22372991111115,4437713,45
45,LINK,190,109,3,54.551606,M.USER.APP.3,428.6895075,2758030,45
48,LINK,112,100,5,12.3732955,M.USER.APP.5,432.99545466666666,2986364,45
32,LINK,3,7,3,11.14515947368421,M.USER.APP.3,433.66133978571423,2758030,45
20,LINK,100,74,3,34.30644777777778,M.USER.APP.3,435.902667,2758030,45
29,LINK,74,153,2,36.989709,M.USER.APP.2,437.12465270000007,2969127,45
30,LINK,7,74,2,10.424161,M.USER.APP.2,437.5835344,2969127,45
42,LINK,175,106,2,36.989709,M.USER.APP.2,440.989709,2969127,44
28,LINK,185,112,1,55.0304315,M.USER.APP.1,442.6455169999999,4121726,44
32,LINK,7,74,3,10.394004285714285,M.USER.APP.3,444.80649925939844,2758030,44
38,LINK,173,110,8,19.031902,M.USER.APP.8,447.08608333333336,3095706,44
39,LINK,74,153,9,37.47923766666667,M.USER.APP.9,447.7586117000001,4437713,44
48,LINK,100,74,5,34.331818222222225,M.USER.APP.5,448.2759625,2986364,44
36,LINK,109,3,6,32.32964642857143,M.USER.APP.6,455.72884049999993,2307525,44
50,LINK,196,185,7,49.08760375,M.USER.APP.7,456.4501383333333,4350415,44
49,LINK,190,109,6,54.461505,M.USER.APP.6,457.26638875,2307525,44
30,LINK,74,153,2,36.989709,M.USER.APP.2,458.1827727000001,2969127,44
35,LINK,74,153,5,36.99545466666667,M.USER.APP.5,459.51127841666664,2986364,44
51,LINK,197,173,8,57.031902,M.USER.APP.8,461.031902,3095706,44
27,LINK,112,100,0,12.24246925,M.USER.APP.0,463.44102999999996,1939754,44
38,LINK,110,4,8,12.3095706,M.USER.APP.8,466.11798533333337,3095706,44
32,LINK,74,153,3,36.91934333333333,M.USER.APP.3,468.5767769857144,2758030,44
27,LINK,100,74,0,34.215528222222225,M.USER.APP.0,475.68349924999995,1939754,44
43,LINK,64,7,2,60.5938254,M.USER.APP.2,476.989709,2969127,43
44,LINK,107,7,2,38.2969127,M.USER.APP.2,477.4845635,2969127,43
42,LINK,106,15,2,30.2969127,M.USER.APP.2,477.979418,2969127,43
38,LINK,4,7,8,5.171983666666667,M.USER.APP.8,478.42755593333334,3095706,43
24,LINK,112,100,7,12.543801875,M.USER.APP.7,478.64551700000004,4350415,43
38,LINK,7,74,8,10.442243714285715,M.USER.APP.8,483.5995396,3095706,43
36,LINK,3,7,6,11.121448684210526,M.USER.APP.6,488.05848692857137,2307525,43
24,LINK,100,74,7,34.483379444444445,M.USER.APP.7,491.189318875,4350415,43
33,LINK,185,112,3,54.6895075,M.USER.APP.3,491.3350245,2758030,43
15,LINK,74,153,1,37.373908666666665,M.USER.APP.1,493.9692479722222,4121726,43
38,LINK,74,153,8,37.031902,M.USER.APP.8,494.04178331428574,3095706,43
36,LINK,7,74,6,10.32964642857143,M.USER.APP.6,499.1799356127819,2307525,43
53,LINK,169,112,0,72.4849385,M.USER.APP.0,500,1939754,44
54,LINK,196,185,1,49.0304315,M.USER.APP.1,500,4121726,45
55,LINK,195,175,2,40.989709,M.USER.APP.2,500,2969127,46
56,LINK,172,64,2,76.989709,M.USER.APP.2,500,2969127,47
57,LINK,178,107,2,77.4845635,M.USER.APP.2,500,2969127,48
58,LINK,194,190,3,28.6895075,M.USER.APP.3,500,2758030,49
59,LINK,196,185,3,48.6895075,M.USER.APP.3,500,2758030,50
60,LINK,169,112,4,72.99310725,M.USER.APP.4,500,3972429,51
61,LINK,187,112,5,32.99545466666667,M.USER.APP.5,500,2986364,52
62,LINK,194,190,6,28.57688125,M.USER.APP.6,500,2307525,53
63,LINK,198,196,7,56.450138333333335,M.USER.APP.7,500,4350415,54
64,LINK,199,197,8,61.031902,M.USER.APP.8,500,3095706,55
65,LINK,197,173,9,57.47923766666667,M.USER.APP.9,500,4437713,56
52,LINK,173,110,9,19.479237666666666,M.USER.APP.9,504.56532100000004,4437713,56
42,LINK,15,7,2,18.424161,M.USER.APP.2,508.2763307,2969127,56
36,LINK,74,153,6,36.769175,M.USER.APP.6,509.5095820413533,2307525,56
45,LINK,109,3,3,32.39400428571429,M.USER.APP.3,510.2804464999999,2758030,56
44,LINK,7,74,2,10.424161,M.USER.APP.2,515.7814761999999,2969127,55
52,LINK,110,4,9,12.4437713,M.USER.APP.9,524.0445586666667,4437713,55
44,LINK,74,153,2,36.989709,M.USER.APP.2,526.2056372,2969127,55
42,LINK,7,74,2,10.424161,M.USER.APP.2,526.7004917,2969127,55
21,LINK,74,153,4,37.324143,M.USER.APP.4,528.4106289722222,3972429,55
58,LINK,190,109,3,54.551606,M.USER.APP.3,528.6895075,2758030,55
61,LINK,112,100,5,12.3732955,M.USER.APP.5,532.9954546666667,2986364,55
28,LINK,112,100,1,12.51521575,M.USER.APP.1,533.6759485,4121726,55
34,LINK,112,100,4,12.496553625,M.USER.APP.4,536.4341372499999,3972429,55
52,LINK,4,7,9,5.246539611111111,M.USER.APP.9,536.4883299666667,4437713,55
42,LINK,74,153,2,36.989709,M.USER.APP.2,537.1246527000001,2969127,55
43,LINK,7,74,2,10.424161,M.USER.APP.2,537.5835344,2969127,55
37,LINK,185,112,7,55.08760375,M.USER.APP.7,540.42262825,4350415,55
55,LINK,175,106,2,36.989709,M.USER.APP.2,540.989709,2969127,55
52,LINK,7,74,9,10.633959,M.USER.APP.9,541.7348695777778,4437713,55
45,LINK,3,7,3,11.14515947368421,M.USER.APP.3,542.6744507857143,2758030,55
61,LINK,100,74,5,34.331818222222225,M.USER.APP.5,545.3687501666667,2986364,55
43,LINK,74,153,2,36.989709,M.USER.APP.2,548.0076954,2969127,55
45,LINK,7,74,3,10.394004285714285,M.USER.APP.3,553.8196102593985,2758030,54
63,LINK,196,185,7,49.08760375,M.USER.APP.7,556.4501383333334,4350415,54
62,LINK,190,109,6,54.461505,M.USER.APP.6,557.26638875,2307525,54
28,LINK,100,74,1,34.45796955555556,M.USER.APP.1,557.8839659166667,4121726,54
52,LINK,74,153,9,37.47923766666667,M.USER.APP.9,558.6416544,4437713,54
64,LINK,197,173,8,57.031902,M.USER.APP.8,561.031902,3095706,54
51,LINK,173,110,8,19.031902,M.USER.APP.8,561.597223,3095706,54
20,LINK,74,153,3,36.91934333333333,M.USER.APP.3,562.7170767499999,2758030,54
49,LINK,109,3,6,32.32964642857143,M.USER.APP.6,564.7419514999999,2307525,54
45,LINK,74,153,3,36.91934333333333,M.USER.APP.3,569.0356586857142,2758030,54
34,LINK,100,74,4,34.441381,M.USER.APP.4,570.3805195416668,3972429,54
56,LINK,64,7,2,60.5938254,M.USER.APP.2,576.989709,2969127,54
57,LINK,107,7,2,38.2969127,M.USER.APP.2,577.4845635,2969127,54
55,LINK,106,15,2,30.2969127,M.USER.APP.2,577.9794179999999,2969127,54
51,LINK,110,4,8,12.3095706,M.USER.APP.8,580.6291249999999,3095706,54
33,LINK,112,100,3,12.34475375,M.USER.APP.3,588.365456,2758030,53
41,LINK,185,112,1,55.0304315,M.USER.APP.1,589.45305975,4121726,53
51,LINK,4,7,8,5.171983666666667,M.USER.APP.8,592.9386956,3095706,53
48,LINK,74,153,5,36.99545466666667,M.USER.APP.5,597.0488949722221,2986364,53
49,LINK,3,7,6,11.121448684210526,M.USER.APP.6,597.0715979285714,2307525,53
51,LINK,7,74,8,10.442243714285715,M.USER.APP.8,598.1106792666666,3095706,53
66,LINK,169,112,0,72.4849385,M.USER.APP.0,600,1939754,54
67,LINK,196,185,1,49.0304315,M.USER.APP.1,600,4121726,55
68,LINK,195,175,2,40.989709,M.USER.APP.2,600,2969127,56
69,LINK,172,64,2,76.989709,M.USER.APP.2,600,2969127,57
70,LINK,178,107,2,77.4845635,M.USER.APP.2,600,2969127,58
71,LINK,194,190,3,28.6895075,M.USER.APP.3,600,2758030,59
72,LINK,196,185,3,48.6895075,M.USER.APP.3,600,2758030,60
73,LINK,169,112,4,72.99310725,M.USER.APP.4,600,3972429,61
74,LINK,187,112,5,32.99545466666667,M.USER.APP.5,600,2986364,62
75,LINK,194,190,6,28.57688125,M.USER.APP.6,600,2307525,63
76,LINK,198,196,7,56.450138333333335,M.USER.APP.7,600,4350415,64
77,LINK,199,197,8,61.031902,M.USER.APP.8,600,3095706,65
78,LINK,197,173,9,57.47923766666667,M.USER.APP.9,600,4437713,66
33,LINK,100,74,3,34.30644777777778,M.USER.APP.3,600.71020975,2758030,66
49,LINK,7,74,6,10.32964642857143,M.USER.APP.6,608.1930466127819,2307525,66
55,LINK,15,7,2,18.424161,M.USER.APP.2,608.2763306999999,2969127,66
51,LINK,74,153,8,37.031902,M.USER.APP.8,608.5529229809523,3095706,66
40,LINK,112,100,0,12.24246925,M.USER.APP.0,608.9190757499999,1939754,66
57,LINK,7,74,2,10.424161,M.USER.APP.2,615.7814762,2969127,66
49,LINK,74,153,6,36.769175,M.USER.APP.6,618.8825694095237,2307525,66
65,LINK,173,110,9,19.479237666666666,M.USER.APP.9,619.0764606666667,4437713,66
58,LINK,109,3,3,32.39400428571429,M.USER.APP.3,619.2935574999999,2758030,66
40,LINK,100,74,0,34.215528222222225,M.USER.APP.0,621.1615449999999,1939754,66
55,LINK,7,74,2,10.424161,M.USER.APP.2,626.7004916999999,2969127,65
71,LINK,190,109,3,54.551606,M.USER.APP.3,628.6895075,2758030,65
57,LINK,74,153,2,36.989709,M.USER.APP.2,629.3067304095238,2969127,65
27,LINK,74,153,0,36.64658466666667,M.USER.APP.0,631.2644231944444,1939754,65
74,LINK,112,100,5,12.3732955,M.USER.APP.5,632.9954546666667,2986364,65
56,LINK,7,74,2,10.424161,M.USER.APP.2,637.5835344,2969127,65
46,LINK,185,112,3,54.6895075,M.USER.APP.3,638.14256725,2758030,65
65,LINK,110,4,9,12.4437713,M.USER.APP.9,638.5556983333333,4437713,65
55,LINK,74,153,2,36.989709,M.USER.APP.2,639.7308914095238,2969127,65
68,LINK,175,106,2,36.989709,M.USER.APP.2,640.989709,2969127,65
37,LINK,112,100,7,12.543801875,M.USER.APP.7,643.45305975,4350415,65
74,LINK,100,74,5,34.331818222222225,M.USER.APP.5,645.3687501666667,2986364,65
56,LINK,74,153,2,36.989709,M.USER.APP.2,650.1550524095238,2969127,65
65,LINK,4,7,9,5.246539611111111,M.USER.APP.9,650.9994696333333,4437713,65
58,LINK,3,7,3,11.14515947368421,M.USER.APP.3,651.6875617857143,2758030,65
65,LINK,7,74,9,10.633959,M.USER.APP.9,656.2460092444444,4437713,65
76,LINK,196,185,7,49.08760375,M.USER.APP.7,656.4501383333334,4350415,65
75,LINK,190,109,6,54.461505,M.USER.APP.6,657.26638875,2307525,65
37,LINK,100,74,7,34.483379444444445,M.USER.APP.7,657.9125520416667,4350415,65
77,LINK,197,173,8,57.031902,M.USER.APP.8,661.031902,3095706,65
58,LINK,7,74,3,10.394004285714285,M.USER.APP.3,662.8327212593985,2758030,64
24,LINK,74,153,7,37.450138333333335,M.USER.APP.7,665.7478026388887,4350415,64
65,LINK,74,153,9,37.47923766666667,M.USER.APP.9,666.8799682444444,4437713,64
62,LINK,109,3,6,32.32964642857143,M.USER.APP.6,673.7550624999999,2307525,64
64,LINK,173,110,8,19.031902,M.USER.APP.8,676.1083626666666,3095706,64
69,LINK,64,7,2,60.5938254,M.USER.APP.2,676.989709,2969127,64
58,LINK,74,153,3,36.91934333333333,M.USER.APP.3,677.2739725301586,2758030,64
70,LINK,107,7,2,38.2969127,M.USER.APP.2,677.4845635,2969127,64
68,LINK,106,15,2,30.2969127,M.USER.APP.2,677.9794179999999,2969127,64
47,LINK,112,100,4,12.496553625,M.USER.APP.4,681.9121829999999,3972429,64
50,LINK,185,112,7,55.08760375,M.USER.APP.7,687.2301709999999,4350415,64
47,LINK,100,74,4,34.441381,M.USER.APP.4,694.408736625,3972429,64
64,LINK,110,4,8,12.3095706,M.USER.APP.8,695.1402646666666,3095706,64
41,LINK,112,100,1,12.51521575,M.USER.APP.1,698.4834912499999,4121726,64
79,LINK,169,112,0,72.4849385,M.USER.APP.0,700,1939754,64
80,LINK,196,185,1,49.0304315,M.USER.APP.1,700,4121726,65
81,LINK,195,175,2,40.989709,M.USER.APP.2,700,2969127,66
82,LINK,172,64,2,76.989709,M.USER.APP.2,700,2969127,67
83,LINK,178,107,2,77.4845635,M.USER.APP.2,700,2969127,68
84,LINK,194,190,3,28.6895075,M.USER.APP.3,700,2758030,69
85,LINK,196,185,3,48.6895075,M.USER.APP.3,700,2758030,70
86,LINK,169,112,4,72.99310725,M.USER.APP.4,700,3972429,71
87,LINK,187,112,5,32.99545466666667,M.USER.APP.5,700,2986364,72
88,LINK,194,190,6,28.57688125,M.USER.APP.6,700,2307525,73
89,LINK,198,196,7,56.450138333333335,M.USER.APP.7,700,4350415,74
90,LINK,199,197,8,61.031902,M.USER.APP.8,700,3095706,75
91,LINK,197,173,9,57.47923766666667,M.USER.APP.9,700,4437713,76
61,LINK,74,153,5,36.99545466666667,M.USER.APP.5,700.0796208611112,2986364,76
62,LINK,3,7,6,11.121448684210526,M.USER.APP.6,706.0847089285713,2307525,76
64,LINK,4,7,8,5.171983666666667,M.USER.APP.8,707.4498352666666,3095706,76
68,LINK,15,7,2,18.424161,M.USER.APP.2,708.2763306999999,2969127,76
41,LINK,100,74,1,34.45796955555556,M.USER.APP.1,710.998707,4121726,76
64,LINK,7,74,8,10.442243714285715,M.USER.APP.8,712.6218189333332,3095706,76
70,LINK,7,74,2,10.424161,M.USER.APP.2,715.7814762,2969127,76
62,LINK,7,74,6,10.32964642857143,M.USER.APP.6,717.2061576127819,2307525,76
64,LINK,74,153,8,37.031902,M.USER.APP.8,723.0640626476189,3095706,76
68,LINK,7,74,2,10.424161,M.USER.APP.2,726.7004916999999,2969127,76
71,LINK,109,3,3,32.39400428571429,M.USER.APP.3,728.3066684999999,2758030,76
84,LINK,190,109,3,54.551606,M.USER.APP.3,728.6895075,2758030,76
87,LINK,112,100,5,12.3732955,M.USER.APP.5,732.9954546666667,2986364,76
70,LINK,74,153,2,36.989709,M.USER.APP.2,733.488223647619,2969127,76
78,LINK,173,110,9,19.479237666666666,M.USER.APP.9,733.5876003333333,4437713,76
